"ModId","Name","Version","FileVersion","Jar","AllModIds","SHA256","MetadataPath","MetadataSource","Confidence","Namespaces"
"twilight_treehouses","Twilight Treehouses","1.0.2","1.0.2","TwilightTreehouses-1.0.2-1.21.1-neoforge.jar","twilight_treehouses","853454CE9A2E8922899FAFC8D18D7771160DE55CA9F0B8CB0A1D4C267197FF99","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","twilight_treehouses"
"twilightforest","The Twilight Forest","4.8.3345","4.8.3345","twilightforest-1.21.1-4.8.3345-universal.jar","twilightforest","493DA16D10210F9F53A3C33B3D8FCB4AE9B14016EE420D753C894562BD9ABA35","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","aether;alexscaves;ars_nouveau;artifacts;c;create;createaddition;curios;farmersdelight;forbidden_arcanus;immersiveengineering;minecraft;neoforge;randomium;twilightforest"
"txnilib","TxniLib","1.0.24","1.0.24","txnilib-neoforge-1.0.24-1.21.1.jar","txnilib","411E811A6A53A63C2716DBF71CD1167E3A98D000B884458759D6192720BE3E18","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","example_mod;txnilib"
"utilitarian","Utilitarian","1.21.1-0.19.2","0.19.2","utilitarian-1.21.1-0.19.2.jar","utilitarian","C7090EF1E7259339A22D49A97125E1514C186F4E0174834DA39DF6987720DB78","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","actuallyadditions;c;curios;minecraft;neoforge;utilitarian"
"watut","What Are They Up To","1.21.0-1.2.7","1.2.7","watut-neoforge-1.21.0-1.2.7.jar","watut","B1AAC4B9832E16439EE86F27814F7B6A42F2F6BEA0EA6949DFFFFFCD0599D88C","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","minecraft;watut"
"waystones","Waystones","21.1.40","21.1.40","waystones-neoforge-1.21.1-21.1.40.jar","waystones","3D5D0E9FC2715DA8EAB9FEE5BA56E6B900E1F2E9C68586ED19762CB3A01B1781","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","c;minecraft;waystones"
"wdaquestline","FTB Quest for When Dungeons Arise","1.0.0","1.0.0","wda_questline-1.21.1-1.0.0.jar","wdaquestline","4E3A954DEF09701B06B0C7A5D0683F4382CA815D836F197F7AC2F95E88501F3B","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","questinstaller;wda_questline"
"wits","Wits","1.3.1","1.3.1","wits-neoforge-1.3.1.jar","wits","1AC1297DF094F4019589093F5A4A5E1DDBEF2BDAF494A7C83AA049ED225E0698","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","wits"
"xaerominimap","Xaero's Minimap","26.4.2","26.4.2","xaerominimap-neoforge-1.21.1-26.4.2.jar","xaerominimap","B722BCF794288F0ED51165CD1F057FC4505E20ABBC723B2E17E900426E443603","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","xaerobetterpvp;xaerominimap"
"xaeroworldmap","Xaero's World Map","1.44.2","1.44.2","xaeroworldmap-neoforge-1.21.1-1.44.2.jar","xaeroworldmap","2C4089C2F9132B85749A18920D6E2098744F61FE98854FCFF2E3768F2D7269FA","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","xaeroworldmap"
"xycraft_core","XyCraft Core","0.7.53","0.7.53","xycraft_core-0.7.53-all.jar","xycraft_core","0AE977880A244157C79FEA6FAD10B6CEF788CF65F8FEFA62809665A155AED256","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","c;minecraft;xycraft;xycraft_core"
"xycraft_machines","XyCraft Machines","0.7.53","0.7.53","xycraft_machines-0.7.53.jar","xycraft_machines","51E82887CF9B09654E3E34B230E8FF5532DB624A9DD1F5C7DFA01C4841B7FFEF","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ae2;c;create;minecraft;neoforge;xycraft;xycraft_machines"
"xycraft_world","XyCraft World","0.7.53","0.7.53","xycraft_world-0.7.53.jar","xycraft_world","B62397BB7D8CADF5BF34B4B57B45AC1FAB055F5CF4E3F13559746508FC856606","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ae2;c;create;mekanism;minecraft;neoforge;xycraft;xycraft_world"
"yet_another_config_lib_v3","YetAnotherConfigLib","3.8.2+1.21.1-neoforge","3.8.2","yet_another_config_lib_v3-3.8.2+1.21.1-neoforge.jar","yet_another_config_lib_v3","B5C30321B46CFAA521645A04AFF89D2804D8167A25BB23AD4B1AE8DA73093A2F","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","yet_another_config_lib_v3"
"yungsapi","YUNG's API","1.21.1-NeoForge-5.1.6","5.1.6","YungsApi-1.21.1-NeoForge-5.1.6.jar","yungsapi","08E1D21690D3213A4C62DE6B6CF79F3527AFB2E72E0CAD0E1848D46EB8F682CA","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","yungsapi"
"yungsbridges","YUNG's Bridges","1.21.1-NeoForge-5.1.1","5.1.1","YungsBridges-1.21.1-NeoForge-5.1.1.jar","yungsbridges","BF93A85422A6B457358C3B56352641A97EC09CC37DEC18B2CEDCAC2BD1FF9BEC","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","yungsbridges"
"yungscavebiomes","YUNG's Cave Biomes","1.21.1-NeoForge-3.1.1","3.1.1","YungsCaveBiomes-1.21.1-NeoForge-3.1.1.jar","yungscavebiomes","7585587E5CB7859E26189C6EC0A5B829C5C228F095E4E843FA3ADD61F817DD20","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","c;forge;minecraft;travelerstitles;yungscavebiomes"
"yungsextras","YUNG's Extras","1.21.1-NeoForge-5.1.1","5.1.1","YungsExtras-1.21.1-NeoForge-5.1.1.jar","yungsextras","0CD26474E514F5DC3114AAF5EC7E049BCD285F0C5DB191BB45223193F35DF70D","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","yungsextras"
"zerocore","Zero CORE 2","1.21.1-2.4.21","2.4.21","ZeroCore2-1.21.1-2.4.21.jar","zerocore","54AC755031B05C3A5B6DDFA22DABC45FB3775481041503DCECD75E5E86627779","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","zerocore"
"zeta","Zeta","1.1-40","1.1-40","Zeta-1.1-40.jar","zeta","4F17D1A2B9FD6D18DDB7697AA451DB7FB154053B8648F79DE279AE0D7E68A2FA","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","zeta"
"zfastnoise","Fast Noise Mod","1.0.13+1.21.1+neoforge","1.0.13","zfastnoise-1.0.13+1.21.1+neoforge.jar","zfastnoise","36EE58475C46C56E76C199EEBE48DC95AACAA1133512617DCC46053339C2FB5D","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","zfastnoise"
"zume","Zume","1.2.2","1.2.2","zume-1.2.2.jar","zume","C33B99E8976DFEB0AEB1AFCC2AD8E65C7310532AE5CCC38C75317D672DC95E6F","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","zume"
